,policy_names,perf,cost,risk,policy_num,policy
144,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Manual', 'Semi-automatic', '1TB-10TB', 'Email', 'JSON', 'Regression']",578.47125,165000.0,0.1000125,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
145,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Manual', 'Semi-automatic', '1TB-10TB', 'Email', 'JSON', 'Regression']",578.47125,165000.0,0.1000125,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
146,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Manual', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",645.22125,233750.0,0.1000125,15,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60358>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
147,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Manual', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",645.22125,233750.0,0.1000125,15,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60358>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
148,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', '500GB', 'Email', 'JSON', 'Regression']",545.80875,127000.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF603C8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
149,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', '500GB', 'Email', 'JSON', 'Regression']",545.80875,127000.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF603C8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
150,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', '500-1000GB', 'Email', 'JSON', 'Regression']",550.12125,127125.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60400>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
151,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', '500-1000GB', 'Email', 'JSON', 'Regression']",550.12125,127125.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60400>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
152,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",569.47125,133750.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
153,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",569.47125,133750.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
154,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', '1TB-10TB', 'Email', 'JSON', 'Regression']",558.97125,127500.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
155,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', '1TB-10TB', 'Email', 'JSON', 'Regression']",558.97125,127500.0,0.10022500000000001,13,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
156,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', 'Automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",625.72125,196250.0,0.10022500000000001,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60358>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
157,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', 'Automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",625.72125,196250.0,0.10022500000000001,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60358>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
158,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",588.97125,158750.0,0.10022500000000001,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
159,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",588.97125,158750.0,0.10022500000000001,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
160,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', 'Semi-automatic', '1TB-10TB', 'Email', 'JSON', 'Regression']",578.47125,152500.0,0.10022500000000001,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
161,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', 'Semi-automatic', '1TB-10TB', 'Email', 'JSON', 'Regression']",578.47125,152500.0,0.10022500000000001,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
162,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '0-100', 'Cloud base', 'Manual', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",645.22125,221250.0,0.10022500000000001,15,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60358>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
163,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Website', 'Text Messeges', '100-500', 'Cloud base', 'Manual', 'Automatic', 'Semi-automatic', '1TB-10TB', 'Real-time display', 'JSON', 'Regression']",645.22125,221250.0,0.10022500000000001,15,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602E8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60358>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60390>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60438>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60470>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
164,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Manual', '500GB', 'Email', 'JSON', 'Regression']",595.30875,189500.0,0.1000125,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60160>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF603C8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
165,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Manual', '500GB', 'Email', 'JSON', 'Regression']",595.30875,189500.0,0.1000125,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60160>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF603C8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
166,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '0-100', 'Blockchain', 'Manual', '500-1000GB', 'Email', 'JSON', 'Regression']",599.62125,189625.0,0.1000125,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60160>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60208>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60400>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
167,"['Crop', 'Animal', 'Resources', 'Farmbeats', 'Mobile Application', 'Website', 'Text Messeges', '100-500', 'Blockchain', 'Manual', '500-1000GB', 'Email', 'JSON', 'Regression']",599.62125,189625.0,0.1000125,14,"[<Decision_Model.decision_model.Decision object at 0x000001A5AEF59FD0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60048>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60080>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF600B8>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60160>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60198>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF601D0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60240>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF602B0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60320>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60400>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF604E0>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF60588>, <Decision_Model.decision_model.Decision object at 0x000001A5AEF605F8>]"
