yyyy-mm-dd,pr_GFDL-ESM2M_rcp45(mm),tasmin_GFDL-ESM2M_rcp45(K),tasmax_GFDL-ESM2M_rcp45(K),was_GFDL-ESM2M_rcp45(ms-1),huss_GFDL-ESM2M_rcp45(kgkg-1)
3/16/17,0.68936,268.151367,275.511139,6.959643,0.002065
3/17/17,0.199344,268.931793,273.383057,5.244993,0.002349
3/18/17,0,268.098511,275.253021,3.460829,0.002094
3/19/17,0.12717,266.069092,273.237396,4.048423,0.001869
3/20/17,0,267.841827,278.374969,3.082419,0.001923
3/21/17,1.203524,271.314087,278.019287,0.865061,0.002657
3/22/17,0.260717,268.749481,277.042175,3.710371,0.002435
3/23/17,0.095176,268.300354,276.175659,5.278837,0.002295
3/24/17,0.140296,271.615509,279.932922,2.949836,0.00288
3/25/17,0,270.384827,277.982635,1.016653,0.002961
3/26/17,0.14629,273.46347,286.742462,2.888304,0.003479
3/27/17,5.015555,274.87262,281.956421,2.763409,0.004324
3/28/17,3.162612,268.770325,280.342621,5.270726,0.002678
3/29/17,2.368913,267.233978,275.26828,5.276146,0.002411
3/30/17,0.82975,265.350067,272.944031,6.238389,0.001864
3/31/17,0,268.904755,277.657532,5.391165,0.001871
4/1/17,0,269.171814,277.657227,3.603414,0.002266
4/2/17,0,268.872009,275.909851,4.827266,0.002323
4/3/17,0.124125,268.197662,274.291534,5.934123,0.002291
4/4/17,0.28126,270.045013,280.961029,4.434648,0.003474
4/5/17,0,272.920074,283.236572,2.47233,0.003976
4/6/17,1.534833,274.914673,284.134735,3.2508,0.003949
4/7/17,19.449392,276.059021,286.125824,6.56364,0.004894
4/8/17,0.653365,279.177948,288.83902,1.914424,0.004822
4/9/17,0.455084,276.973328,287.357971,1.614179,0.004269
4/10/17,0.060416,277.886871,286.598663,2.792258,0.004455
4/11/17,0.593994,277.518311,285.086548,3.922945,0.004315
4/12/17,5.008895,277.570312,282.819672,4.545523,0.004434
4/13/17,18.609896,276.098145,282.548767,5.610323,0.004054
4/14/17,20.852934,276.164246,283.18924,5.848683,0.004372
4/15/17,6.231863,278.454956,284.865936,3.595533,0.005264
4/16/17,7.196841,277.12442,283.671936,3.634716,0.004652
4/17/17,0.405934,279.556946,290.853516,2.349489,0.004899
4/18/17,0,276.562988,294.272217,1.812868,0.005436
4/19/17,0,282.962158,296.972626,3.061603,0.006026
4/20/17,0.065274,286.411255,297.577667,2.011548,0.006798
4/21/17,0.064662,286.481873,304.27655,1.373091,0.007062
4/22/17,1.935015,285.797607,298.007904,4.334147,0.008273
4/23/17,6.684711,286.056976,296.302399,3.113611,0.008612
4/24/17,0.712274,285.755615,299.917328,2.314173,0.006335
4/25/17,0.056882,279.451508,293.288025,2.341923,0.005191
4/26/17,0,276.720886,289.601746,1.709446,0.004436
4/27/17,9.517794,279.527039,289.148224,2.091402,0.005971
4/28/17,1.485628,285.748779,298.047607,1.035826,0.007964
4/29/17,0.090648,285.328613,298.232849,2.744596,0.006144
4/30/17,5.614755,278.396332,287.868408,3.786885,0.00537
5/1/17,5.807476,278.964111,296.561493,3.030055,0.008675
5/2/17,13.1608,282.668915,297.485199,1.416382,0.008909
5/3/17,0.964832,275.375092,291.165741,5.387833,0.005149
5/4/17,0.872573,274.33078,285.821777,2.704213,0.004278
5/5/17,1.440256,276.735901,290.587555,1.066086,0.005142
5/6/17,3.138742,277.547791,288.269653,3.15368,0.005107
5/7/17,6.32591,273.633148,282.903381,3.036342,0.004821
5/8/17,0.961428,277.280853,286.779175,3.043265,0.005075
5/9/17,0.15909,279.143372,291.904053,2.348938,0.005604
5/10/17,0,277.775696,292.554352,1.328599,0.005415
5/11/17,0,279.71048,295.219238,1.737603,0.005598
5/12/17,20.092628,282.89389,292.735962,4.189104,0.006539
5/13/17,7.660407,280.757782,286.876404,3.612038,0.006997
5/14/17,0.052195,281.711121,295.146515,1.999041,0.006692
5/15/17,4.264529,278.849976,290.026672,3.955585,0.005425
5/16/17,27.862301,279.478333,296.679688,5.058239,0.008061
5/17/17,6.129833,285.616364,296.287109,2.659243,0.009803
5/18/17,1.974168,281.885101,290.679108,3.444161,0.007407
5/19/17,5.897663,280.306824,287.696228,2.032167,0.007032
5/20/17,26.374348,280.978973,286.363007,3.93869,0.007556
5/21/17,0,281.699799,291.962738,2.626135,0.006386
5/22/17,9.706588,282.43338,288.181671,3.599356,0.006634
5/23/17,18.649206,282.010315,289.308685,2.868845,0.008307
5/24/17,3.62481,279.736603,290.798859,4.509815,0.007216
5/25/17,0,282.442749,295.656036,1.97895,0.006838
5/26/17,3.000899,283.126831,296.345917,1.82315,0.007187
5/27/17,3.626695,284.33548,298.667999,2.146172,0.008789
5/28/17,4.451811,284.276398,295.609344,1.743253,0.009545
5/29/17,10.116662,285.325256,295.0513,2.141978,0.009568
5/30/17,0.086102,282.209595,295.070038,3.341364,0.007417
5/31/17,0.886573,280.608246,298.369019,1.891833,0.007702
6/1/17,2.207417,290.260925,300.48764,4.863266,0.01103
6/2/17,0.370543,290.993408,301.159485,4.361566,0.010998
6/3/17,9.049687,286.891632,298.174225,3.733107,0.010765
6/4/17,0.417721,280.854492,293.035919,2.921752,0.007132
6/5/17,0.080309,277.433929,288.144135,2.418121,0.00537
6/6/17,0,277.566681,289.60025,1.913813,0.005644
6/7/17,1.048857,280.018463,293.701569,2.076563,0.007106
6/8/17,3.082291,287.47171,299.680695,5.576422,0.010031
6/9/17,0.743852,283.254272,298.238007,4.221531,0.007974
6/10/17,0,280.100983,296.892242,2.315732,0.007577
6/11/17,0,283.38446,299.175934,2.318483,0.008546
6/12/17,1.258795,286.279114,300.934845,2.826119,0.009647
6/13/17,3.856937,289.487122,303.689331,3.592913,0.011449
6/14/17,6.473711,289.314911,301.572906,1.429864,0.013231
6/15/17,6.765142,281.356354,299.324768,3.216223,0.009975
6/16/17,1.496574,276.857666,288.6091,3.040591,0.005301
6/17/17,0.312492,279.936859,292.396576,2.199745,0.006457
6/18/17,0,284.732758,297.422577,2.797187,0.00835
6/19/17,2.805629,287.363129,299.049591,3.380259,0.010105
6/20/17,5.320392,287.722595,302.37796,2.525296,0.011513
6/21/17,1.462857,288.241119,302.532684,2.26023,0.01162
6/22/17,5.339031,290.090576,298.10788,2.38768,0.011401
6/23/17,10.118981,287.366913,297.872223,1.007865,0.011054
6/24/17,35.338268,289.717926,299.126343,1.802081,0.011542
6/25/17,26.043324,291.872986,299.006836,1.961529,0.013243
6/26/17,0,289.789337,302.9664,1.685416,0.011431
6/27/17,0,286.952454,304.032135,0.623536,0.010467
6/28/17,0,289.090454,303.304199,0.882635,0.011088
6/29/17,2.536683,291.627594,305.035553,1.938934,0.014454
6/30/17,3.239257,293.933502,301.830627,4.158392,0.012745
7/1/17,3.149061,288.305481,298.81778,3.255706,0.010132
7/2/17,0.057604,284.630829,299.20813,1.288365,0.009329
7/3/17,0.285801,289.63205,301.758301,2.564974,0.011002
7/4/17,0,291.992096,302.944519,2.806722,0.011465
7/5/17,2.05023,292.948608,307.285583,2.655581,0.013722
7/6/17,0.564924,293.951843,307.075348,1.494809,0.014987
7/7/17,4.866766,293.984192,306.256531,1.897418,0.014762
7/8/17,5.589007,297.12439,305.486755,2.853024,0.014948
7/9/17,0,289.760284,304.48114,1.218805,0.010623
7/10/17,3.232755,290.292023,304.851593,3.005757,0.012257
7/11/17,1.54519,292.743439,303.374939,1.478793,0.013289
7/12/17,0,288.680389,303.877228,0.494656,0.011078
7/13/17,2.711169,291.70578,306.748871,2.228249,0.013511
7/14/17,1.560907,290.595245,303.600342,2.655132,0.011408
7/15/17,0,284.840271,300.617279,0.735216,0.010325
7/16/17,0,287.642426,301.1922,1.503403,0.010929
7/17/17,0,288.576691,302.758118,1.243806,0.010355
7/18/17,0,286.714783,302.223969,0.478068,0.010481
7/19/17,0,290.741211,304.531128,2.901538,0.011834
7/20/17,3.979283,291.200226,306.425232,3.383109,0.012743
7/21/17,5.855309,287.997131,299.846344,3.899936,0.01225
7/22/17,0.101832,286.78653,298.095764,3.524981,0.009648
7/23/17,0,284.629333,296.737366,3.292562,0.008054
7/24/17,0.24918,283.348297,293.614014,2.848583,0.008047
7/25/17,0.343877,284.582672,295.530121,1.622806,0.009259
7/26/17,0.230241,283.713043,296.891998,0.802513,0.00976
7/27/17,2.172902,286.243378,298.67807,0.894368,0.009659
7/28/17,2.21898,286.90097,299.62027,1.368718,0.010933
7/29/17,3.951374,288.377716,299.632294,1.622899,0.011998
7/30/17,0.334907,286.988678,300.589966,0.855251,0.011571
7/31/17,0.956472,287.588226,300.280792,1.382256,0.010914
8/1/17,0.274712,287.101898,296.892151,2.274819,0.010305
8/2/17,0,286.80426,299.430145,1.843256,0.009696
8/3/17,0,286.289154,301.779266,1.056563,0.008743
8/4/17,0.129947,288.777863,303.209534,2.192666,0.009655
8/5/17,0.721588,290.040497,307.714874,1.891283,0.011272
8/6/17,0,292.848572,308.625549,2.181996,0.010207
8/7/17,0,289.871918,308.52948,1.00653,0.010393
8/8/17,0,296.786346,309.048615,2.462851,0.010381
8/9/17,0.917937,295.555359,305.741608,2.966132,0.011486
8/10/17,12.694573,291.947662,304.190216,1.438448,0.013169
8/11/17,0.973574,285.824005,298.48642,2.739447,0.00868
8/12/17,0,282.138824,295.650543,2.016476,0.007038
8/13/17,0,280.231476,298.596924,0.331315,0.006646
8/14/17,0,286.775726,299.971405,2.37445,0.00914
8/15/17,0.600978,290.356812,304.136658,4.01721,0.011993
8/16/17,0,292.191895,306.043488,2.785389,0.011635
8/17/17,0,290.103912,306.410858,1.806178,0.009543
8/18/17,0,289.614105,305.441437,3.152185,0.008889
8/19/17,0,287.577606,299.9422,4.102403,0.008509
8/20/17,3.310748,288.852386,294.048126,2.442687,0.009615
8/21/17,0.524953,290.089203,300.831635,2.090856,0.010809
8/22/17,0,288.576813,301.441986,1.709804,0.009733
8/23/17,0,288.434906,303.565033,2.345416,0.010306
8/24/17,0.175555,291.26532,303.782928,2.404153,0.012417
8/25/17,6.044928,292.132233,303.416992,0.814392,0.014351
8/26/17,7.489395,290.709442,302.025421,1.779542,0.013647
8/27/17,2.699349,289.257568,299.440002,3.511737,0.011228
8/28/17,3.90756,289.353607,303.689484,3.397563,0.012641
8/29/17,0.140685,294.286652,304.911224,2.797411,0.013436
8/30/17,0.302772,294.797729,306.334778,2.803382,0.015506
8/31/17,11.920869,294.2052,305.270782,2.933276,0.017254
9/1/17,0.329475,290.062134,302.324951,3.147132,0.010519
9/2/17,0,284.7854,298.806274,1.50703,0.009009
9/3/17,0.052653,283.547058,301.885681,0.949602,0.009885
9/4/17,0,287.849518,303.855194,1.022285,0.011095
9/5/17,0,288.743561,304.618652,1.315444,0.010742
9/6/17,1.668628,290.986755,303.903503,1.957225,0.011435
9/7/17,6.15981,294.743835,301.561493,2.439143,0.014277
9/8/17,4.309942,296.869324,305.508759,2.997873,0.015444
9/9/17,5.942575,292.644165,302.719391,3.897719,0.014788
9/10/17,0.170357,285.926056,297.830872,2.697079,0.009048
9/11/17,0.363902,281.543945,299.259979,0.590022,0.008585
9/12/17,0.056043,286.142242,300.491028,2.50157,0.009904
9/13/17,0.500114,290.844788,300.683594,3.718754,0.010387
9/14/17,2.267228,290.478638,300.242188,1.665715,0.011561
9/15/17,21.98045,290.736359,298.048096,4.826406,0.012936
9/16/17,10.123226,289.925934,297.815399,1.545528,0.013141
9/17/17,16.4725,291.94986,301.047638,4.05937,0.014899
9/18/17,3.48431,285.442871,302.464569,3.555426,0.009907
9/19/17,0,282.113068,296.687866,2.126697,0.007603
9/20/17,0,282.118683,295.840942,0.627809,0.008114
9/21/17,0.486463,287.089752,297.775146,3.666337,0.009134
9/22/17,7.837721,282.203186,296.231445,2.913906,0.010067
9/23/17,0.080497,276.800385,285.673828,2.191253,0.004718
9/24/17,0,273.875488,288.254974,1.840787,0.004315
9/25/17,5.423744,280.342834,292.730408,2.473126,0.006908
9/26/17,0.385256,284.820038,293.793823,3.555757,0.008861
9/27/17,0.078101,278.713318,290.584106,3.548534,0.005154
9/28/17,2.859284,279.773041,288.882355,1.598398,0.006189
9/29/17,15.986309,284.401062,294.332489,1.018257,0.008742
9/30/17,0.141436,281.443512,293.055756,4.626018,0.006975
10/1/17,0,273.594177,287.395874,2.18992,0.00454
10/2/17,0,274.401123,288.246857,2.917704,0.005107
10/3/17,0.075822,281.958038,289.630066,0.797435,0.006884
10/4/17,0,275.738922,294.448486,0.39008,0.006512
10/5/17,0,278.598511,293.499176,2.021847,0.006483
10/6/17,1.498478,283.937042,293.060272,2.684927,0.00799
10/7/17,0,277.407196,288.141296,1.346649,0.005599
10/8/17,9.070041,281.359558,289.233307,4.562934,0.006919
10/9/17,1.634164,283.860321,292.867462,4.821025,0.007953
10/10/17,0,277.248596,288.973358,3.072164,0.005153
10/11/17,0,274.60376,287.810822,2.681842,0.004833
10/12/17,0.055013,274.777313,289.818756,2.600294,0.005307
10/13/17,0,278.796844,293.629089,1.794111,0.006358
10/14/17,2.254978,280.703674,290.396881,2.098723,0.006887
10/15/17,0.182463,275.291656,285.663574,3.716022,0.004713
10/16/17,0.097918,273.085541,285.841858,1.401985,0.004119
10/17/17,0,271.5047,289.100464,1.325666,0.004125
10/18/17,0,275.407227,290.163391,3.102129,0.004988
10/19/17,0,278.370544,290.924011,2.108564,0.005529
10/20/17,0,277.376923,290.491943,1.955531,0.005641
10/21/17,0.108999,279.826904,292.014954,2.72748,0.00669
10/22/17,0.582301,278.589325,291.055756,3.299898,0.005885
10/23/17,0.135141,274.579376,285.809418,2.953365,0.004107
10/24/17,0.223697,271.898773,283.709534,1.781724,0.003597
10/25/17,0,271.395203,283.799194,1.784574,0.0036
10/26/17,0,271.301544,288.406097,2.712666,0.003637
10/27/17,0,277.256836,287.241241,1.920527,0.00551
10/28/17,0,281.163788,288.916229,1.283513,0.006991
10/29/17,4.285905,279.122559,287.053223,2.38785,0.005654
10/30/17,1.353293,273.791992,284.573242,1.939418,0.004232
10/31/17,3.451855,272.252563,280.606781,3.457295,0.003948
11/1/17,1.053026,269.353058,276.769257,3.878864,0.003114
11/2/17,0.340604,271.657928,277.897552,2.380335,0.003146
11/3/17,0,272.651306,280.464355,3.455549,0.003792
11/4/17,0,272.918182,283.926605,3.101681,0.00414
11/5/17,0,273.387878,291.562561,3.242856,0.004369
11/6/17,0,280.782135,292.877594,3.851809,0.005361
11/7/17,0,276.852203,293.9534,3.210406,0.004695
11/8/17,1.499542,280.252747,293.539856,5.368943,0.005137
11/9/17,0,271.949921,282.650879,2.070727,0.003141
11/10/17,0.433846,274.303802,285.917664,3.496204,0.003479
11/11/17,36.752243,280.259125,287.717438,4.305339,0.00723
11/12/17,1.254174,275.51355,292.630341,5.937558,0.005032
11/13/17,4.151715,275.056824,280.809845,2.967475,0.003885
11/14/17,2.320319,272.218567,278.481659,3.305029,0.003265
11/15/17,0.063381,269.603638,276.832458,2.610031,0.003029
11/16/17,0.508837,273.632812,279.116455,1.150059,0.003409
11/17/17,2.238562,272.675354,277.995422,1.520628,0.003751
11/18/17,0.177158,270.01416,274.959625,3.477422,0.003273
11/19/17,0.638867,274.011902,283.925659,2.406868,0.004002
11/20/17,0,272.454132,282.063202,3.319742,0.004474
11/21/17,2.65394,281.566406,290.673676,6.283123,0.006069
11/22/17,11.204716,287.429077,293.404205,7.024303,0.008252
11/23/17,3.13547,278.508301,294.251038,5.353927,0.005889
11/24/17,0.891954,272.823853,280.014648,4.750687,0.003868
11/25/17,3.497473,275.991608,283.876556,3.470809,0.004594
11/26/17,0.104879,272.252655,279.716614,2.15378,0.003584
11/27/17,1.116205,272.634857,277.346069,2.557378,0.003197
11/28/17,2.062742,274.599884,280.446045,3.355945,0.003768
11/29/17,1.040932,275.649017,280.083038,4.606632,0.003742
11/30/17,0.13514,272.049591,278.497284,1.338641,0.003252
12/1/17,7.45069,272.433105,280.094177,5.196224,0.003731
12/2/17,2.436552,276.368408,289.736633,7.34296,0.004762
12/3/17,1.141472,275.086884,279.592834,7.299832,0.00426
12/4/17,0.776382,272.526367,278.566681,4.24957,0.003418
12/5/17,0,270.835632,275.787872,1.699547,0.002692
12/6/17,11.099844,271.736023,274.926819,3.316403,0.003381
12/7/17,2.213447,272.407349,278.064331,5.977406,0.003446
12/8/17,0,271.02124,278.175323,3.135485,0.003346
12/9/17,0,273.763489,280.698578,2.600935,0.003551
12/10/17,0.133692,269.629761,278.281311,3.817562,0.002473
12/11/17,0.206425,270.138184,276.299194,6.118688,0.002545
12/12/17,0,269.050354,274.931793,3.295269,0.002104
12/13/17,4.426816,264.863037,275.111664,4.484676,0.002512
12/14/17,0.651365,269.878754,281.606781,6.016949,0.003159
12/15/17,0.64815,266.631989,273.3414,5.768805,0.001569
12/16/17,0,262.609619,274.193176,3.265199,0.001099
12/17/17,0,270.68985,278.669403,3.981076,0.002075
12/18/17,0.192381,271.896423,278.528625,5.135728,0.003007
12/19/17,0,270.557159,280.82605,4.936489,0.00342
12/20/17,0,276.984619,283.746613,3.684794,0.004187
12/21/17,1.139362,277.477844,282.779327,3.587339,0.004048
12/22/17,6.402661,277.852844,280.489594,4.093521,0.0046
12/23/17,1.189285,270.562469,284.111511,6.509957,0.003188
12/24/17,0.118914,267.565704,275.362,3.855607,0.001903
12/25/17,1.041171,272.646576,279.869843,3.360905,0.003327
12/26/17,0,271.395203,279.52417,0.477022,0.003185
12/27/17,7.461656,272.710175,278.485779,3.82007,0.004116
12/28/17,1.357035,275.245758,281.861572,3.388509,0.003822
12/29/17,2.062022,271.064667,277.575195,3.615054,0.003171
12/30/17,4.167807,268.060333,272.744965,2.113355,0.00306
12/31/17,5.822199,270.915649,278.148865,2.810275,0.004132
1/1/18,0.78615,269.239594,276.209503,8.430759,0.002649
1/2/18,0.427672,268.9328,274.10318,7.686794,0.00189
1/3/18,0.054308,268.80719,274.213715,5.465394,0.001684
1/4/18,5.407311,271.203705,279.259186,2.873186,0.003732
1/5/18,1.124995,271.491241,279.26062,7.380109,0.002822
1/6/18,0.454535,270.959381,275.187164,4.319495,0.002145
1/7/18,0,267.597961,273.077026,1.67248,0.001795
1/8/18,6.757217,266.07663,273.187408,5.687316,0.002842
1/9/18,3.844566,262.483551,274.898468,5.50255,0.002545
1/10/18,0.882057,260.84137,269.157227,5.861577,0.001515
1/11/18,0.424003,258.817047,268.342712,4.020208,0.00108
1/12/18,0.456143,259.999512,269.313568,4.687687,0.001203
1/13/18,0.143408,259.164429,269.230255,4.737107,0.001144
1/14/18,0,259.633698,267.885651,4.974481,0.001088
1/15/18,0,262.716003,273.017975,5.275251,0.001197
1/16/18,1.313548,268.572052,273.960815,4.202019,0.001914
1/17/18,3.083058,270.95993,276.750702,3.761685,0.003163
1/18/18,1.163899,262.533325,275.930634,5.478469,0.002772
1/19/18,0.657825,258.985657,266.649933,6.283219,0.00098
1/20/18,0.260402,258.388611,264.754883,1.95605,0.000898
1/21/18,0.198659,258.158386,271.331055,4.300735,0.001081
1/22/18,0.591346,269.247498,276.528107,4.542786,0.002124
1/23/18,0.328874,272.383026,279.121155,3.917611,0.002825
1/24/18,5.590844,273.993347,279.111267,2.830706,0.004145
1/25/18,0.201109,269.002533,280.960052,3.363138,0.002738
1/26/18,0,267.174713,273.267456,2.884549,0.00198
1/27/18,0.645111,266.504852,271.445374,2.33776,0.002056
1/28/18,1.204804,264.517426,270.920654,2.585041,0.001838
1/29/18,0.263593,263.807373,270.755951,4.246355,0.00146
1/30/18,0,265.18161,273.962677,4.764112,0.001356
1/31/18,0.512604,272.342621,277.361267,5.651536,0.002429
2/1/18,0.076538,269.971344,276.492706,2.673113,0.002121
2/2/18,0.220115,267.368347,273.739685,1.96974,0.001752
2/3/18,0,265.210938,275.973602,5.724576,0.00183
2/4/18,0,268.300293,277.197662,3.265238,0.002396
2/5/18,0,271.424835,277.045471,2.724145,0.002482
2/6/18,1.204282,271.144653,276.526123,3.184093,0.002615
2/7/18,0,264.036926,272.932831,3.805063,0.001618
2/8/18,0.63821,271.557953,277.020477,5.437025,0.002014
2/9/18,0.614689,270.455719,276.034058,5.633047,0.001658
2/10/18,0.881661,265.657318,272.578888,5.650046,0.001192
2/11/18,0,263.431061,277.108185,3.466233,0.001343
2/12/18,0,268.575653,279.589783,3.645193,0.001912
2/13/18,0,267.624298,279.439117,0.579699,0.002462
2/14/18,0,264.640869,277.046539,5.40102,0.002041
2/15/18,8.534809,265.886292,272.936432,7.112575,0.002024
2/16/18,12.172135,275.240601,287.351196,7.656196,0.004086
2/17/18,8.415798,278.434082,291.757751,5.615481,0.005736
2/18/18,0.777872,271.439636,280.363403,6.996942,0.002602
2/19/18,0,267.302917,276.247528,1.913269,0.002038
2/20/18,0,271.867462,279.314758,1.514868,0.003181
2/21/18,4.550486,274.220856,279.260803,1.568682,0.003393
2/22/18,11.018826,275.511169,278.627838,3.678222,0.003605
2/23/18,9.655339,277.774017,291.438019,4.25469,0.005263
2/24/18,0.263077,269.00528,291.927734,7.067591,0.003212
2/25/18,0,265.894226,273.806946,2.552539,0.001896
2/26/18,0,272.695709,280.946533,0.727604,0.002569
2/27/18,0.414135,273.179535,283.19278,0.460593,0.003204
2/28/18,0.05559,270.3508,280.853577,1.210847,0.002998
3/1/18,0.057452,274.926178,283.616241,2.669942,0.00319
3/2/18,0,272.996429,282.042206,2.330564,0.002908
3/3/18,0,269.822937,277.649292,0.986167,0.002348
3/4/18,0,273.333008,285.115479,5.093971,0.0031
3/5/18,0.511487,274.629028,284.471893,4.16539,0.00387
3/6/18,0.171863,275.716095,284.493286,1.735893,0.003851
3/7/18,0,271.496033,288.047089,1.544609,0.003676
3/8/18,0,276.231628,290.626404,2.994676,0.004321
3/9/18,0,274.706451,293.527863,5.676037,0.004499
3/10/18,0,282.569305,298.098145,7.537917,0.005006
3/11/18,10.628232,282.731384,291.116333,7.096082,0.005206
3/12/18,0.75891,268.935211,287.368408,3.492598,0.003046
3/13/18,8.889095,268.211823,274.320984,5.170043,0.002588
3/14/18,1.770852,269.633209,275.99884,1.948784,0.002849
3/15/18,0.430958,271.209106,278.547058,0.658303,0.002325
3/16/18,11.559184,272.796387,291.270782,2.739419,0.004466
3/17/18,2.430918,272.076355,289.833038,6.114109,0.004146
3/18/18,1.614657,270.204437,276.338196,3.989933,0.00264
3/19/18,4.924026,262.993469,279.621979,6.232479,0.002891
3/20/18,0,258.590851,271.289642,4.715097,0.001127
3/21/18,2.922275,263.788513,275.40509,1.134082,0.002482
3/22/18,0,269.981689,276.330353,2.377233,0.002448
3/23/18,0.061619,268.921906,277.073181,0.856486,0.002267
3/24/18,4.167689,268.108002,276.751587,3.954853,0.002797
3/25/18,10.458962,275.848816,282.854645,4.378789,0.004332
3/26/18,0.640415,263.970032,278.822815,6.574927,0.001921
3/27/18,0.102642,260.976105,272.972015,7.738993,0.001289
3/28/18,0,264.318726,273.811859,6.582269,0.001411
3/29/18,0,266.734802,277.087921,5.665102,0.001535
3/30/18,0,266.279175,274.172363,2.6258,0.00178
3/31/18,0,267.763458,278.906586,3.18567,0.002013
4/1/18,0,271.517487,284.294556,2.191854,0.003578
4/2/18,0,274.551178,287.868805,2.309852,0.004037
4/3/18,0,280.237518,292.693756,4.775378,0.005466
4/4/18,5.05784,283.000671,289.697968,4.84214,0.006272
4/5/18,3.53611,276.671021,295.013367,3.166258,0.005829
4/6/18,0.115341,270.892151,282.650055,3.189476,0.003335
4/7/18,0.839836,270.359558,278.007019,2.36576,0.002977
4/8/18,0.875461,269.207062,278.217896,3.606559,0.002733
4/9/18,0.082337,272.13208,279.125092,2.483713,0.003098
4/10/18,3.552671,271.188507,277.005707,4.004246,0.003071
4/11/18,12.308045,274.575775,280.950623,5.248937,0.004034
4/12/18,5.567358,268.59613,278.489349,5.741536,0.003195
4/13/18,0,269.11731,281.57074,2.472722,0.003021
4/14/18,5.69178,277.356018,290.350403,2.922093,0.004537
4/15/18,0.061461,285.557312,300.134247,4.875145,0.006583
4/16/18,6.901588,283.277039,294.97876,4.010774,0.008945
4/17/18,0.626156,277.934265,297.119843,4.879427,0.006271
4/18/18,0,276.620636,288.069702,3.695107,0.004739
4/19/18,0,276.334991,296.977325,1.388603,0.005863
4/20/18,0,290.151184,308.048279,3.459339,0.008268
4/21/18,1.047072,288.918579,303.734894,3.779479,0.00844
4/22/18,0.139854,278.427399,296.892761,3.79834,0.005146
4/23/18,0.211373,279.600555,289.860352,3.686477,0.004637
4/24/18,3.442209,272.827789,282.89151,0.719728,0.00342
4/25/18,4.24144,274.670288,286.53241,1.379643,0.005401
4/26/18,0,275.874084,288.160919,1.78474,0.004434
4/27/18,0,275.616089,292.731628,1.240887,0.004193
4/28/18,0.061702,277.655273,290.047668,4.450336,0.004345
4/29/18,0.084246,275.064606,287.174561,1.044631,0.003689
4/30/18,6.880694,277.599823,293.886841,2.383271,0.00599
5/1/18,9.043886,284.443329,294.868347,0.960698,0.008472
5/2/18,9.017924,282.539551,292.551331,1.070991,0.008642
5/3/18,0.3289,280.184021,293.709808,2.330451,0.005955
5/4/18,0,277.179657,291.388489,2.262295,0.005144
5/5/18,2.007431,281.204224,290.440186,4.690975,0.006425
5/6/18,0.445051,285.037079,298.691254,2.446499,0.007687
5/7/18,4.740374,282.645294,294.77298,2.031605,0.006733
5/8/18,0,276.827423,289.626801,2.807935,0.004991
5/9/18,1.573057,277.378723,289.625488,2.928635,0.005401
5/10/18,6.873755,282.436005,299.34021,3.331701,0.009057
5/11/18,5.096889,279.713226,296.614929,4.709691,0.006868
5/12/18,4.964151,277.901764,288.112091,3.699417,0.005548
5/13/18,2.806374,279.278778,290.4776,2.759675,0.005312
5/14/18,1.425512,274.093353,286.124634,3.25755,0.004138
5/15/18,5.597047,275.432404,286.23584,1.406412,0.004845
5/16/18,4.559979,276.878448,287.1745,0.85831,0.006057
5/17/18,0.208992,279.175446,288.2659,3.283557,0.006152
5/18/18,4.96443,273.594635,284.007935,4.944003,0.005855
5/19/18,1.159479,277.233215,288.259125,4.564898,0.004877
5/20/18,7.246804,278.8349,287.8992,2.841182,0.005526
5/21/18,3.740622,282.288269,291.420197,1.147789,0.007132
5/22/18,2.138672,286.285156,294.110077,1.1196,0.008433
5/23/18,4.753373,286.238464,298.705597,1.519235,0.010257
5/24/18,7.734599,287.131561,295.98642,3.148469,0.010932
5/25/18,4.754441,285.317444,295.475159,3.163285,0.008422
5/26/18,3.93402,282.139069,296.889709,3.122584,0.007372
5/27/18,1.562413,287.666199,297.474426,2.933911,0.008637
5/28/18,0,284.673309,296.000336,1.734551,0.006542
5/29/18,2.278525,285.963043,297.05896,0.607399,0.007518
5/30/18,12.257016,284.647064,293.715942,1.483744,0.00872
5/31/18,0.600686,282.244659,289.604706,3.804279,0.006343
6/1/18,0.816544,281.33548,289.154297,3.710806,0.006151
6/2/18,0.097817,279.174744,292.437225,2.343469,0.00647
6/3/18,0,281.739227,296.320099,2.555021,0.007399
6/4/18,0.226494,286.29837,296.610565,2.32073,0.008274
6/5/18,0,284.090881,294.240082,1.80342,0.006832
6/6/18,0,280.827026,296.294586,2.482553,0.006604
6/7/18,8.148342,286.879303,293.667419,4.315547,0.008575
6/8/18,7.693369,288.671448,300.454834,1.926297,0.011692
6/9/18,0.175357,285.262207,298.61557,2.887232,0.007942
6/10/18,0,278.849091,297.854309,0.814812,0.007211
6/11/18,0,281.364288,297.424225,1.965145,0.008187
6/12/18,0,285.273102,299.714661,2.383034,0.008408
6/13/18,16.727171,288.990753,298.342102,1.864465,0.010487
6/14/18,18.658197,286.016327,297.774933,4.107433,0.009877
6/15/18,0,279.646454,292.28479,2.382753,0.006004
6/16/18,0,279.040039,294.497589,1.519189,0.006496
6/17/18,0,282.968811,297.36908,1.630322,0.00745
6/18/18,0.279719,283.466797,298.550751,0.71618,0.008419
